0,-0.500662,0.498985,-0.499482,0.500869,0.338423,0.0366834,0.637073,271.774,157.179,124.713
1,-0.500199,0.49851,-0.499532,0.501754,0.377576,0.0325702,0.633938,271.774,157.179,124.713
2,-0.500132,0.49836,-0.49922,0.502279,0.403993,0.0332717,0.633037,271.774,157.179,124.713
3,-0.498767,0.497135,-0.499811,0.504259,0.710369,0.031917,0.636957,271.774,157.179,124.713
4,-0.499251,0.498221,-0.497838,0.504661,0.814547,0.0322795,0.640233,271.774,157.179,124.713
5,-0.500034,0.497613,-0.495228,0.507047,1.11754,0.0319299,0.649642,271.774,157.179,124.713
6,-0.501091,0.498328,-0.494113,0.506389,1.43276,0.043883,0.657786,271.774,157.179,124.713
7,-0.500775,0.496803,-0.494877,0.507452,1.45841,0.0396377,0.650314,271.774,157.179,124.713
8,-0.500828,0.49708,-0.494946,0.507061,1.51447,0.0494947,0.659553,271.774,157.179,124.713
9,-0.501036,0.497528,-0.494546,0.506807,1.56194,0.0455678,0.652674,271.774,157.179,124.713
10,-0.501287,0.496956,-0.496046,0.505653,1.82096,0.0568876,0.664951,271.774,157.179,124.713
11,-0.501728,0.495919,-0.496004,0.506274,1.86835,0.0515984,0.662385,271.774,157.179,124.713
12,-0.501719,0.494295,-0.496422,0.50746,1.89553,0.0451338,0.655822,271.774,157.179,124.713
13,-0.50174,0.495285,-0.496433,0.506463,1.90622,0.0532696,0.662878,271.774,157.179,124.713
14,-0.500769,0.496155,-0.496978,0.506038,1.93828,0.0659501,0.671595,271.774,157.179,124.713
15,-0.502367,0.493784,-0.494849,0.50885,2.20292,0.0433275,0.660826,271.774,157.179,124.713
16,-0.501888,0.493447,-0.495654,0.508866,2.23212,0.0514196,0.66166,271.774,157.179,124.713
17,-0.502122,0.494605,-0.492485,0.510586,2.48497,0.0431707,0.665091,271.774,157.179,124.713
18,-0.501015,0.49246,-0.491527,0.514653,2.8257,0.0369455,0.665242,271.774,157.179,124.713
19,-0.502146,0.492667,-0.491457,0.513419,3.1453,0.0395572,0.665172,271.774,157.179,124.713
20,-0.502787,0.492497,-0.489677,0.514653,3.14997,0.0291301,0.667702,271.774,157.179,124.713
21,-0.502304,0.493642,-0.490596,0.513151,3.17621,0.0496804,0.678688,271.774,157.179,124.713
22,-0.502072,0.493764,-0.490774,0.51309,3.20136,0.0408826,0.671971,271.774,157.179,124.713
23,-0.50258,0.492719,-0.490976,0.513404,3.22481,0.0434221,0.67502,271.774,157.179,124.713
24,-0.502344,0.493001,-0.490291,0.514018,3.24313,0.0360733,0.666221,271.774,157.179,124.713
25,-0.502234,0.492651,-0.490513,0.51425,3.27141,0.0393637,0.666591,271.774,157.179,124.713
26,-0.501663,0.489458,-0.49141,0.516994,3.58478,0.0333023,0.667708,271.774,157.179,124.713
27,-0.502543,0.488337,-0.489568,0.518942,3.90579,0.0233823,0.663973,271.774,157.179,124.713
28,-0.503222,0.48878,-0.48945,0.517977,3.91135,0.0293043,0.675261,271.774,157.179,124.713
29,-0.501921,0.485832,-0.491624,0.51995,4.20917,0.0324171,0.669407,271.774,157.179,124.713
30,-0.504204,0.48416,-0.48978,0.521041,4.52613,0.0239776,0.670202,271.774,157.179,124.713
31,-0.504624,0.485373,-0.490325,0.518988,4.53798,0.0354595,0.676338,271.774,157.179,124.713
32,-0.503911,0.483085,-0.489678,0.522416,4.83276,0.0377331,0.680599,271.774,157.179,124.713
33,-0.504293,0.48391,-0.486103,0.524618,5.14158,0.0360771,0.689167,271.774,157.179,124.713
34,-0.503932,0.485054,-0.486529,0.523511,5.16055,0.0467912,0.691862,271.774,157.179,124.713
35,-0.504805,0.485204,-0.48504,0.523913,5.17879,0.0326858,0.687004,271.774,157.179,124.713
36,-0.506493,0.48324,-0.484676,0.524435,5.45374,0.0419568,0.697699,271.774,157.179,124.713
37,-0.506089,0.483478,-0.485449,0.523891,5.49109,0.0492756,0.695285,271.774,157.179,124.713
38,-0.506093,0.47964,-0.487084,0.525895,5.76478,0.052278,0.702352,271.774,157.179,124.713
39,-0.508176,0.478817,-0.486078,0.525567,6.07629,0.0585394,0.702672,271.774,157.179,124.713
40,-0.506871,0.47871,-0.48637,0.526652,6.097,0.0593115,0.696987,271.774,157.179,124.713
41,-0.507524,0.478683,-0.486757,0.52569,6.12537,0.0660355,0.709171,271.774,157.179,124.713
42,-0.507534,0.478109,-0.486951,0.526022,6.16303,0.0650726,0.707304,271.774,157.179,124.713
43,-0.507448,0.477852,-0.487374,0.525947,6.18296,0.0661879,0.702193,271.774,157.179,124.713
44,-0.507226,0.478199,-0.485339,0.527725,6.40301,0.0735115,0.718351,271.774,157.179,124.713
45,-0.507271,0.477623,-0.4855,0.528055,6.42612,0.0732508,0.711384,271.774,157.179,124.713
46,-0.505618,0.475161,-0.4871,0.530383,6.73223,0.0891125,0.715015,271.774,157.179,124.713
47,-0.506701,0.474314,-0.486498,0.530661,7.04357,0.113303,0.722723,271.774,157.179,124.713
48,-0.506782,0.474673,-0.486517,0.530244,7.05593,0.120284,0.72614,271.774,157.179,124.713
49,-0.507431,0.474651,-0.485339,0.530722,7.11026,0.114708,0.73292,271.774,157.179,124.713
50,-0.510034,0.475995,-0.482879,0.529266,7.42457,0.131935,0.744454,271.774,157.179,124.713
51,-0.509643,0.475452,-0.483398,0.529657,7.59529,0.148821,0.760196,271.774,157.179,124.713
52,-0.508781,0.473426,-0.484954,0.530876,7.903,0.183327,0.772975,271.774,157.179,124.713
53,-0.51,0.473764,-0.483485,0.530745,8.02277,0.185975,0.777323,271.774,157.179,124.713
54,-0.510298,0.474981,-0.481391,0.531273,8.32942,0.207656,0.798993,271.774,157.179,124.713
55,-0.508401,0.474283,-0.481621,0.533503,8.36962,0.210373,0.784279,271.774,157.179,124.713
56,-0.507218,0.47388,-0.481059,0.535491,8.68115,0.240179,0.786753,271.774,157.179,124.713
57,-0.507035,0.472753,-0.480333,0.537308,8.9883,0.264809,0.795685,271.774,157.179,124.713
58,-0.507655,0.470283,-0.482301,0.537127,9.29836,0.291356,0.814375,271.774,157.179,124.713
59,-0.508473,0.471959,-0.482064,0.535093,9.33761,0.298525,0.826934,271.774,157.179,124.713
60,-0.508889,0.471634,-0.479798,0.537017,9.37348,0.300562,0.827662,271.774,157.179,124.713
61,-0.507759,0.471761,-0.479927,0.537859,9.41182,0.305309,0.822471,271.774,157.179,124.713
62,-0.509153,0.470844,-0.479939,0.537334,9.68771,0.331537,0.843414,271.774,157.179,124.713
63,-0.511945,0.470398,-0.479939,0.535067,9.65849,0.324281,0.859567,271.774,157.179,124.713
64,-0.511575,0.471479,-0.478935,0.535369,9.96877,0.359182,0.88065,271.774,157.179,124.713
65,-0.509378,0.470981,-0.478382,0.538388,10.0298,0.360574,0.870958,271.774,157.179,124.713
66,-0.50899,0.469768,-0.479585,0.538745,10.1034,0.367049,0.884136,271.774,157.179,124.713
67,-0.509393,0.471271,-0.477673,0.53875,10.3441,0.387638,0.901497,271.774,157.179,124.713
68,-0.510049,0.471262,-0.477258,0.538505,10.359,0.388866,0.90869,271.774,157.179,124.713
69,-0.509098,0.470901,-0.478902,0.538261,10.3945,0.400335,0.902724,271.774,157.179,124.713
70,-0.509508,0.470501,-0.478163,0.538879,10.4048,0.39101,0.905633,271.774,157.179,124.713
71,-0.510461,0.469682,-0.478876,0.538058,10.4594,0.393235,0.912946,271.774,157.179,124.713
72,-0.510805,0.468695,-0.479398,0.538126,10.4817,0.396813,0.914146,271.774,157.179,124.713
73,-0.511723,0.470098,-0.478156,0.537135,10.5229,0.39985,0.926448,271.774,157.179,124.713
74,-0.511817,0.467783,-0.48047,0.537003,10.8007,0.41861,0.943656,271.774,157.179,124.713
75,-0.512666,0.469557,-0.47923,0.535751,10.9275,0.436003,0.956898,271.774,157.179,124.713
76,-0.513588,0.468211,-0.478686,0.536532,10.9438,0.427397,0.956734,271.774,157.179,124.713
77,-0.514072,0.469741,-0.477543,0.535749,11.0015,0.433775,0.969291,271.774,157.179,124.713
78,-0.517518,0.469527,-0.474189,0.535598,11.3027,0.452946,0.998223,271.774,157.179,124.713
79,-0.517555,0.467546,-0.476146,0.535558,11.6275,0.493943,1.02308,271.774,157.179,124.713
80,-0.518187,0.466516,-0.475357,0.536545,11.934,0.523424,1.04424,271.774,157.179,124.713
81,-0.51923,0.467596,-0.474302,0.535529,12.022,0.534352,1.05593,271.774,157.179,124.713
82,-0.519147,0.466927,-0.474053,0.536414,12.0578,0.536381,1.05132,271.774,157.179,124.713
83,-0.520274,0.467002,-0.473122,0.536078,12.2438,0.55229,1.05386,271.774,157.179,124.713
84,-0.51994,0.466181,-0.473328,0.536934,12.2711,0.546026,1.03235,271.774,157.179,124.713
85,-0.520133,0.466052,-0.474509,0.535815,12.3065,0.553638,1.04964,271.774,157.179,124.713
86,-0.519234,0.465322,-0.474499,0.537328,12.3203,0.54436,1.03235,271.774,157.179,124.713
87,-0.519354,0.461159,-0.475666,0.539765,12.6232,0.567522,1.04014,271.774,157.179,124.713
88,-0.519427,0.457004,-0.475854,0.543052,12.9285,0.603005,1.05781,271.774,157.179,124.713
89,-0.524905,0.456624,-0.477902,0.536264,13.2252,0.630396,1.10723,271.774,157.179,124.713
90,-0.524998,0.461228,-0.464411,0.54403,13.2864,0.62724,1.09666,271.774,157.179,124.713
91,-0.526092,0.458546,-0.471992,0.538689,13.3199,0.637639,1.12381,271.774,157.179,124.713
92,-0.532357,0.459905,-0.471608,0.531667,13.6199,0.675789,1.16561,271.774,157.179,124.713
93,-0.535077,0.457389,-0.476251,0.526946,13.7087,0.685329,1.20565,271.774,157.179,124.713
94,-0.534875,0.457418,-0.475539,0.527769,13.7684,0.687347,1.20336,271.774,157.179,124.713
95,-0.537277,0.457328,-0.474753,0.526112,14.0108,0.708286,1.24734,271.774,157.179,124.713
96,-0.539052,0.456366,-0.475294,0.524641,14.0579,0.708493,1.26462,271.774,157.179,124.713
97,-0.537429,0.45555,-0.474647,0.527594,14.1511,0.71498,1.25856,271.774,157.179,124.713
98,-0.538599,0.457929,-0.471828,0.526869,14.3453,0.733782,1.2877,271.774,157.179,124.713
99,-0.541673,0.458671,-0.473721,0.521344,14.4813,0.750872,1.31968,271.774,157.179,124.713
100,-0.54333,0.458175,-0.472893,0.520808,14.7793,0.783341,1.3412,271.774,157.179,124.713
101,-0.544551,0.462373,-0.468121,0.520132,15.0771,0.811038,1.35319,271.774,157.179,124.713
102,-0.542641,0.460659,-0.476409,0.51611,15.4257,0.859852,1.3759,271.774,157.179,124.713
103,-0.498183,0.505154,-0.532349,0.461776,15.5359,0.875327,1.37426,271.774,157.179,124.713
104,-0.436665,0.547539,-0.58271,0.412278,15.7241,0.91592,1.3377,271.774,157.179,124.713
105,-0.435502,0.549954,-0.580984,0.41273,16.0245,0.844611,1.36581,271.774,157.179,124.713
106,-0.437405,0.54982,-0.580125,0.412104,16.3244,0.762195,1.38163,271.774,157.179,124.713
107,-0.437052,0.549719,-0.57949,0.413504,16.3987,0.734309,1.38785,271.774,157.179,124.713
108,-0.437686,0.550729,-0.579779,0.411077,16.6238,0.679993,1.38185,271.774,157.179,124.713
109,-0.439833,0.55124,-0.576245,0.413065,16.8339,0.613716,1.40695,271.774,157.179,124.713
110,-0.438368,0.548521,-0.579246,0.414044,16.9408,0.590345,1.40111,271.774,157.179,124.713
111,-0.438325,0.547387,-0.57981,0.4148,16.976,0.576611,1.3959,271.774,157.179,124.713
112,-0.441059,0.550592,-0.576087,0.412843,17.2433,0.498424,1.42257,271.774,157.179,124.713
113,-0.440709,0.550717,-0.576978,0.411804,17.2749,0.503214,1.42786,271.774,157.179,124.713
114,-0.440715,0.551565,-0.576168,0.411798,17.2996,0.486481,1.42869,271.774,157.179,124.713
115,-0.440906,0.550983,-0.576652,0.411696,17.3134,0.485292,1.42953,271.774,157.179,124.713
116,-0.441856,0.549323,-0.578361,0.410494,17.5847,0.438459,1.43347,271.774,157.179,124.713
117,-0.439731,0.547443,-0.578822,0.414617,17.8883,0.345691,1.43517,271.774,157.179,124.713
118,-0.438541,0.547211,-0.578876,0.416106,18.185,0.273576,1.44517,271.774,157.179,124.713
119,-0.438375,0.547657,-0.579022,0.415491,18.212,0.271752,1.44554,271.774,157.179,124.713
120,-0.439048,0.547483,-0.578586,0.415618,18.228,0.263196,1.44508,271.774,157.179,124.713
121,-0.440184,0.548334,-0.57683,0.415735,18.2799,0.236541,1.44781,271.774,157.179,124.713
122,-0.44059,0.550038,-0.574661,0.416057,18.5688,0.156817,1.45719,271.774,157.179,124.713
123,-0.440224,0.54843,-0.575386,0.417563,18.6384,0.136916,1.45908,271.774,157.179,124.713
124,-0.439245,0.546022,-0.577822,0.418384,18.7188,0.117195,1.45577,271.774,157.179,124.713
125,-0.440273,0.547176,-0.575266,0.419317,18.9416,0.0489354,1.46503,271.774,157.179,124.713
126,-0.439047,0.548509,-0.575866,0.418038,18.9632,0.0566997,1.46186,271.774,157.179,124.713
127,-0.439802,0.548841,-0.574898,0.41814,19.0031,0.0394526,1.46758,271.774,157.179,124.713
128,-0.440353,0.54946,-0.573954,0.418043,19.0215,0.0298329,1.47189,271.774,157.179,124.713
129,-0.440298,0.549803,-0.574643,0.4167,19.0444,0.0319659,1.47245,271.774,157.179,124.713
130,-0.441393,0.547412,-0.576127,0.416642,19.1218,0.0144777,1.46734,271.774,157.179,124.713
